time,temp_pi,hum_pi,PM1,PM2.5,PM10,temp_blue,precip,hum_blue,wind_speed,wind_direction,cloud_cover,date,sunrise,sunset,day_len
2021-03-26 10:00:00+01:00,12.399999999999999,53.85,7.225833333333333,12.148333333333332,16.965833333333332,7.1263137,0.0,70.0,2.3051247999999998,308.65982,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 11:00:00+01:00,15.766666666666666,47.574999999999996,9.3475,16.39166666666667,23.400000000000006,9.506313,0.0,59.0,2.52,270.0,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 12:00:00+01:00,19.783333333333335,39.766666666666666,9.965833333333334,14.791666666666666,19.178333333333335,11.876313,0.0,51.0,3.0547013,225.0,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 13:00:00+01:00,20.724999999999998,37.224999999999994,6.989166666666666,12.465833333333336,17.948333333333334,13.796313,0.0,48.0,4.39436,235.00797999999998,0.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 14:00:00+01:00,22.108333333333334,33.458333333333336,6.955833333333334,12.571666666666667,18.215833333333332,15.236314000000002,0.0,45.0,5.6002855,225.0,5.4,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 15:00:00+01:00,20.075,35.233333333333334,5.827500000000001,9.651666666666666,13.368333333333334,16.216312,0.0,40.0,7.8954163,223.15239,6.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 16:00:00+01:00,19.258333333333333,37.474999999999994,6.03,11.705,17.5275,16.716312,0.0,38.0,8.287822,214.38034,74.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 17:00:00+01:00,17.241666666666667,40.12499999999999,7.685,14.685833333333333,21.836666666666662,16.926313,0.0,38.0,9.290511,215.53769,53.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 18:00:00+01:00,16.21666666666667,43.56666666666667,8.036666666666667,12.533333333333333,16.765833333333333,16.846313000000002,0.0,41.0,11.27553,196.69925,100.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 19:00:00+01:00,15.416666666666664,46.775000000000006,8.4375,14.669166666666667,20.848333333333333,15.786313,0.0,45.0,11.183200999999999,213.17851000000002,100.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 20:00:00+01:00,14.241666666666667,51.466666666666676,19.53833333333333,26.515833333333337,32.256666666666675,13.736314000000002,0.0,54.0,12.24,208.0725,100.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 21:00:00+01:00,13.633333333333333,52.175000000000004,11.78,17.235833333333332,22.1275,12.186314,0.0,56.0,11.113451,204.90476999999998,100.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 22:00:00+01:00,13.383333333333335,52.208333333333336,8.774999999999999,13.737500000000004,18.41916666666667,10.686314,0.0,52.0,10.538843,187.85332,32.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-26 23:00:00+01:00,12.924999999999999,56.25,13.299166666666665,17.614166666666666,21.022499999999997,9.346313,0.0,55.0,11.013882,168.69006000000002,29.0,2021-03-26,2021-03-26 06:16:50.367049+01:00,2021-03-26 18:46:51.366545+01:00,0 days 12:30:00.999496
2021-03-27 00:00:00+01:00,12.641666666666666,55.583333333333336,8.794166666666667,13.864166666666668,18.669166666666666,8.826314,0.0,56.0,10.105681,175.91438,29.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 01:00:00+01:00,13.341666666666667,60.74166666666667,10.160833333333334,14.836666666666666,19.026666666666667,9.826314,0.0,52.0,8.161764,228.57634,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 02:00:00+01:00,12.091666666666667,70.53333333333335,5.135833333333334,8.13,10.970833333333333,9.446314,1.1,84.0,27.691934999999997,243.76807000000002,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 03:00:00+01:00,10.6875,76.97500000000001,2.2862499999999994,6.026250000000001,10.060000000000002,9.476314,0.9,80.0,16.548256,224.11858999999998,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 04:00:00+01:00,10.066666666666666,78.56666666666666,2.4177777777777774,5.43,8.61111111111111,8.336313,1.1,87.0,16.75064,241.78264,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 05:00:00+01:00,9.587499999999999,81.2375,1.95125,4.69125,7.617500000000001,8.316314,4.0,92.0,18.11841,249.04422000000002,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 06:00:00+01:00,9.214285714285714,77.04285714285713,1.467142857142857,4.0214285714285705,6.784285714285715,8.106314,1.4,90.0,19.95972,230.85602000000003,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 07:00:00+01:00,8.733333333333334,73.66666666666667,1.0333333333333332,3.2583333333333333,5.6933333333333325,7.216313400000001,2.6,94.0,20.969804999999997,281.88867,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 08:00:00+01:00,8.2875,69.48750000000001,1.3624999999999998,4.062499999999999,7.005000000000001,5.6463137,0.7,84.0,22.253124,279.30994,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 09:00:00+01:00,8.68,64.74,1.5610000000000002,4.146,6.938,6.3563137,0.0,79.0,24.858253,280.008,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 10:00:00+01:00,10.9,54.85,1.6349999999999998,4.46,7.5175,6.6063137,0.0,73.0,25.050413,277.4314,29.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 11:00:00+01:00,11.8,47.66,1.707,4.378,7.25,7.3363137,0.0,65.0,25.325685999999997,275.7106,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 12:00:00+01:00,14.530000000000001,43.36999999999999,1.583,3.9170000000000003,6.415000000000001,8.336313,0.0,59.0,24.130743,271.7098,100.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 13:00:00+01:00,14.9,41.120000000000005,1.754,4.705,7.891,9.356314,0.0,50.0,24.842607,269.16967999999997,10.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 14:00:00+01:00,15.2125,38.425,2.2,4.43875,6.75875,10.116314,0.0,45.0,26.727422999999998,274.63547,10.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 15:00:00+01:00,14.25,37.724999999999994,1.9833333333333336,5.244166666666667,8.764166666666666,10.986314,0.0,39.0,23.759998,270.0,10.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 16:00:00+01:00,14.65,37.410000000000004,2.458,6.056,9.904,11.116314,0.0,39.0,24.503809,280.15427,5.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 17:00:00+01:00,13.411111111111111,37.68888888888889,1.5155555555555555,3.967777777777778,6.607777777777778,10.726314,0.0,41.0,23.933907,291.16125,10.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 18:00:00+01:00,12.18888888888889,39.91111111111111,1.8633333333333333,5.08,8.556666666666665,10.266314,0.0,45.0,22.862123,296.16156,10.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 19:00:00+01:00,11.318181818181817,42.24545454545455,3.316363636363637,6.218181818181818,9.17,9.566314,0.0,47.0,17.227420000000002,296.0296,0.90000004,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 20:00:00+01:00,10.55,44.44166666666666,2.9175,5.516666666666667,8.1625,8.226314,0.0,53.0,9.565437,289.7989,3.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 21:00:00+01:00,10.110000000000001,47.87,2.699,5.361,8.107000000000001,7.2663136,0.0,56.0,7.10031,239.53445,3.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 22:00:00+01:00,9.883333333333335,50.225,5.574166666666667,8.223333333333333,10.615833333333333,6.2363133,0.0,64.0,8.587338,213.02386,0.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-27 23:00:00+01:00,9.316666666666666,54.241666666666674,4.965833333333333,10.541666666666666,16.376666666666665,5.0763135,0.0,77.0,9.021574000000001,208.61046000000002,0.0,2021-03-27,2021-03-27 06:14:49.729301+01:00,2021-03-27 18:48:15.984014+01:00,0 days 12:33:26.254713
2021-03-28 00:00:00+01:00,8.6,58.324999999999996,4.621666666666667,10.125000000000002,15.913333333333334,4.426313400000001,0.0,81.0,6.0347,197.35403,0.0,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 01:00:00+01:00,8.0,62.7,2.9940000000000007,6.236,9.613,4.3063135,0.0,79.0,5.7599998,180.0,2.1000001,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 03:00:00+02:00,7.43,62.45,2.192,5.787,9.666,4.2063136,0.0,77.0,6.4799995,180.0,3.9,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 03:00:00+02:00,7.43,62.45,2.192,5.787,9.666,3.9063133999999997,0.0,75.0,6.638072,167.47118999999998,3.6000001000000004,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 04:00:00+02:00,6.881818181818181,64.03636363636363,3.1263636363636365,7.047272727272727,11.18727272727273,3.1363133999999997,0.0,78.0,5.937272,165.96376,2.7,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 05:00:00+02:00,6.658333333333332,67.45,2.165,5.520833333333333,9.129166666666668,2.1163135,0.0,82.0,3.4152595999999997,161.56505,0.0,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 06:00:00+02:00,6.150000000000001,68.73333333333333,3.7525,6.378333333333333,8.960833333333332,1.2263135,0.0,88.0,1.1384199,18.434952,0.0,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 07:00:00+02:00,5.716666666666668,68.98333333333332,4.670833333333333,8.175833333333333,11.664166666666667,0.61631346,0.0,91.0,4.1046314,15.255126999999998,0.0,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 08:00:00+02:00,5.4363636363636365,70.91818181818181,3.436363636363637,7.4,11.557272727272728,0.9363135,0.0,89.0,2.52,89.99999,5.1000004,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 09:00:00+02:00,6.166666666666665,69.29166666666667,3.6108333333333333,5.735833333333333,7.756666666666667,2.8563134999999997,0.0,81.0,1.4399998999999999,180.0,5.4,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 10:00:00+02:00,7.209090909090909,61.91818181818182,2.212727272727273,5.347272727272728,8.693636363636363,5.466313400000001,0.0,71.0,0.5091169,225.0,7.8,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 11:00:00+02:00,10.679999999999998,50.55,1.9169999999999998,4.264,6.738999999999999,7.966313400000001,0.0,62.0,1.08,270.0,8.1,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 12:00:00+02:00,15.188888888888888,39.51111111111111,2.001111111111111,3.856666666666666,5.755555555555556,10.066314,0.0,52.0,1.609969,243.43495,20.400002,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 13:00:00+02:00,19.37,32.56,2.2909999999999995,5.673,9.295,11.736314,0.0,47.0,3.96,270.0,5.4,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 14:00:00+02:00,22.045454545454547,29.400000000000002,2.2363636363636368,4.439999999999999,6.713636363636365,13.106314,0.0,42.0,5.0142193,248.9625,4.2000003,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 15:00:00+02:00,22.66363636363636,28.70909090909091,2.600909090909091,4.829090909090909,7.088181818181818,14.176313,0.0,39.0,7.2894440000000005,249.77515,1.8000001,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 16:00:00+02:00,22.649999999999995,28.625,2.956666666666667,7.0775,11.476666666666667,14.866314000000001,0.0,38.0,7.342588,258.69006,2.1000001,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 17:00:00+02:00,19.5,33.27,3.0340000000000003,7.685,12.681,15.226314000000002,0.0,39.0,8.209263,254.74487000000002,0.90000004,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 18:00:00+02:00,16.645454545454545,38.71818181818182,3.014545454545454,6.626363636363636,10.42909090909091,15.276314000000001,0.0,39.0,9.227524,249.44395,0.6,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 19:00:00+02:00,15.433333333333332,43.541666666666664,3.7899999999999996,8.286666666666667,13.012500000000001,14.826314000000002,0.0,42.0,6.830519000000001,251.56506000000002,2.1000001,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 20:00:00+02:00,14.508333333333335,45.76666666666666,4.055833333333333,9.799166666666665,15.931666666666665,13.856314000000001,0.0,48.0,5.3517847000000005,250.34617999999998,3.6000001000000004,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 21:00:00+02:00,13.591666666666667,50.36666666666667,5.335833333333333,9.512500000000001,13.694166666666666,11.846313,0.0,58.0,6.3690495,222.7094,2.4,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 22:00:00+02:00,12.708333333333334,54.725,5.701666666666667,9.7675,13.777500000000002,9.406314,0.0,67.0,8.854828999999999,206.56505,4.0,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-28 23:00:00+02:00,11.908333333333331,55.633333333333326,4.0875,7.718333333333334,11.42,8.406314,0.0,66.0,8.217153,208.81079,2.4,2021-03-28,2021-03-28 07:12:49.214043+02:00,2021-03-28 19:49:40.523588+02:00,0 days 12:36:51.309545
2021-03-29 00:00:00+02:00,11.127272727272727,57.472727272727276,3.1572727272727277,5.473636363636364,7.7690909090909095,7.9363136,0.0,64.0,6.725353999999999,195.52411,4.5,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 01:00:00+02:00,10.466666666666667,58.15833333333333,3.3641666666666663,5.6475,7.878333333333335,7.8263134999999995,0.0,60.0,6.5693827,189.46233,8.400001,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 02:00:00+02:00,9.872727272727271,59.60909090909092,3.67,7.613636363636362,11.719090909090909,7.9163136,0.0,53.0,5.7599998,180.0,11.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 03:00:00+02:00,9.291666666666666,60.08333333333334,2.995833333333333,7.039166666666667,11.339999999999998,7.1163134999999995,0.0,50.0,9.72,180.0,54.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 04:00:00+02:00,8.933333333333335,60.20833333333334,3.473333333333334,6.749166666666667,10.1075,6.0263133,0.0,51.0,5.4119864,183.81407,27.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 05:00:00+02:00,8.225,63.21666666666667,2.7874999999999996,7.871666666666667,13.393333333333336,4.3163137,0.0,59.0,5.506941,168.69006000000002,12.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 06:00:00+02:00,7.658333333333332,67.01666666666667,2.9475,5.710833333333333,8.541666666666666,3.2563136000000004,0.0,65.0,4.32,180.0,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 07:00:00+02:00,7.3999999999999995,65.88333333333334,4.213333333333333,7.948333333333333,11.751666666666667,3.6163135000000004,0.0,60.0,4.553679499999999,161.56505,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 08:00:00+02:00,7.716666666666666,64.40833333333333,4.429166666666666,10.42,16.796666666666667,4.426313400000001,0.0,54.0,4.1046314,142.12502,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 09:00:00+02:00,8.9,56.66363636363636,3.0090909090909097,6.582727272727274,10.342727272727272,5.7063136,0.0,56.0,1.08,89.99999,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 10:00:00+02:00,10.016666666666667,52.56666666666667,4.199166666666667,7.849166666666665,11.551666666666668,8.516314,0.0,52.0,0.0,180.0,1.8000001,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 11:00:00+02:00,13.918181818181818,41.3909090909091,4.793636363636363,9.325454545454546,13.976363636363637,11.326314,0.0,49.0,0.35999998,180.0,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 12:00:00+02:00,17.683333333333334,34.65833333333334,4.820833333333334,10.200833333333335,15.823333333333336,14.116314000000001,0.0,43.0,0.8049845,243.43495,0.3,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 13:00:00+02:00,23.058333333333334,29.675000000000008,3.3375,7.765833333333333,12.466666666666669,16.106314,0.0,39.0,1.1384199,288.43497,1.2,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 14:00:00+02:00,27.263636363636362,24.60909090909091,3.4818181818181824,6.648181818181819,9.88090909090909,17.606312,0.0,35.0,1.08,270.0,0.90000004,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 15:00:00+02:00,27.933333333333334,21.483333333333334,3.4041666666666663,8.543333333333333,14.056666666666667,18.626312,0.0,32.0,1.5273507,315.0,0.3,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 16:00:00+02:00,26.572727272727274,22.345454545454547,3.375454545454545,5.917272727272728,8.444545454545455,19.116312,0.0,31.0,1.484318,284.03625,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 17:00:00+02:00,23.754545454545454,24.418181818181814,2.632727272727273,5.766363636363637,9.061818181818182,19.226313,0.0,30.0,1.8,306.8699,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 18:00:00+02:00,20.60833333333333,29.341666666666665,3.5516666666666663,6.959166666666666,10.4625,18.926313,0.0,32.0,2.2768397,18.434952,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 19:00:00+02:00,19.675,29.975000000000005,5.9624999999999995,12.23166666666667,18.744166666666665,18.276312,0.0,34.0,1.9386592,68.19859,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 20:00:00+02:00,18.349999999999998,34.625,5.134166666666666,9.76,14.475833333333329,17.396313,0.0,36.0,4.198285,59.036232,0.6,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 21:00:00+02:00,16.55,38.36666666666667,4.539166666666667,11.515,19.006666666666664,16.216312,0.0,41.0,6.297428,59.036255000000004,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 22:00:00+02:00,15.166666666666666,43.75,4.687500000000001,7.632499999999999,10.469999999999999,14.326314000000002,0.0,49.0,5.0528407,94.08561999999999,0.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-29 23:00:00+02:00,14.174999999999999,47.449999999999996,4.185833333333332,8.416666666666666,12.790833333333332,13.176313,0.0,55.0,4.2136917,109.9831,24.0,2021-03-29,2021-03-29 07:10:48.851815+02:00,2021-03-29 19:51:04.993447+02:00,0 days 12:40:16.141632
2021-03-30 00:00:00+02:00,13.050000000000002,52.75,5.6875,10.965000000000002,16.37083333333333,11.856314,0.0,60.0,2.4149535,116.56505,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 01:00:00+02:00,12.47272727272727,53.98181818181818,4.098181818181818,7.729090909090909,11.423636363636364,10.826314,0.0,65.0,2.2768397,108.43494399999999,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 02:00:00+02:00,11.875,56.19166666666667,5.1433333333333335,10.463333333333336,15.984166666666667,10.116314,0.0,67.0,1.2979983999999998,146.30993999999998,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 03:00:00+02:00,11.254545454545452,57.50909090909091,3.985454545454545,8.362727272727271,12.932727272727275,8.676313,0.0,72.0,5.771239,176.42366,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 04:00:00+02:00,10.55,58.84166666666666,3.533333333333333,7.800000000000002,12.298333333333334,7.6563134,0.0,75.0,1.484318,165.96376,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 05:00:00+02:00,10.158333333333331,60.491666666666674,3.390833333333333,5.1825,6.845833333333332,7.136313400000001,0.0,74.0,1.835647,78.69006,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 06:00:00+02:00,9.125,65.03333333333333,2.896666666666667,6.998333333333332,11.379166666666665,6.5463133000000004,0.0,74.0,3.0758414000000003,110.556046,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 07:00:00+02:00,9.058333333333332,64.875,4.3966666666666665,7.906666666666667,11.4275,6.1863136,0.0,73.0,3.396233,122.00538,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 08:00:00+02:00,9.416666666666666,63.10833333333333,5.357500000000001,11.299166666666665,17.505833333333335,6.1563134,0.0,73.0,1.4399998999999999,89.99999,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 09:00:00+02:00,10.183333333333332,60.225,7.346666666666667,12.01,16.51583333333333,7.3163137,0.0,72.0,1.2979983999999998,326.30994,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
2021-03-30 10:00:00+02:00,11.100000000000001,53.681818181818194,4.734545454545454,8.547272727272727,12.37909090909091,9.846313,0.0,65.0,1.484318,345.96375,0.0,2021-03-30,2021-03-30 07:08:48.673193+02:00,2021-03-30 19:52:29.401408+02:00,0 days 12:43:40.728215
